trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit,tick_size,initial_risk_ticks,cost_R,strategy_id,initial_risk_points,instrument,timeframe,fold_id,net_R
T3-M15-WF02-test-CNY-000006,T3,CNY,SHORT,2024-05-20 13:30:00+03:00,12.487,12.5107969852,0.0237969851766,2024-05-20 15:00:00+03:00,12.5107969852,ATR_TRAILING_STOP,6,-960.949139126,-1,0.0237969851766,0.003,1,0.126066389408,-0.0237969851766,-1,40381.129458,0,-960.949139126,0.001,23.7969851766,0,T3_MTF_Trend_v1.0,0.0237969851766,CNYRUBF,M15,WF02,-1.08404425961
T3-M15-WF02-test-CNY-000007,T3,CNY,SHORT,2024-05-21 17:30:00+03:00,12.439,12.4648650989,0.0258650989029,2024-05-22 09:45:00+03:00,12.4128244515,ATR_TRAILING_STOP,29,962.758238593,1.01200264373,0.008,0.066,0.309297096834,2.55170104888,0.0261755484701,1.01200264373,36780.8238935,0,962.758238593,0.001,25.8650989029,0,T3_MTF_Trend_v1.0,0.0258650989029,CNYRUBF,M15,WF02,0.934678369522
T3-M15-WF02-test-Si-000006,T3,Si,SHORT,2024-05-21 17:30:00+03:00,90.27,90.4656785124,0.195678512422,2024-05-22 10:15:00+03:00,90.0991978081,ATR_TRAILING_STOP,31,851.155176688,0.872871475497,0.05,0.41,0.255521157541,2.09527349183,0.170802191861,0.872871475497,4983.28017582,0,851.155176688,0.001,195.678512422,0,T3_MTF_Trend_v1.0,0.195678512422,USDRUBF,M15,WF02,0.862650629195
T3-M15-WF02-test-CNY-000008,T3,CNY,SHORT,2024-05-24 14:00:00+03:00,12.322,12.3400238639,0.0180238639097,2024-05-24 19:15:00+03:00,12.319190277,ATR_TRAILING_STOP,21,149.804268559,0.155889049973,0.013,0.045,0.721265987423,2.49668995646,0.00280972302172,0.155889049973,53316.3829319,0,149.804268559,0.001,18.0238639097,0,T3_MTF_Trend_v1.0,0.0180238639097,CNYRUBF,M15,WF02,0.0449250519078
T3-M15-WF02-test-Si-000007,T3,Si,SHORT,2024-05-24 17:00:00+03:00,89.48,89.6698222998,0.18982229977,2024-05-24 19:30:00+03:00,89.6698222998,ATR_TRAILING_STOP,10,-983.632403555,-1,0.18982229977,0.11,1,0.579489344157,-0.18982229977,-1,5181.85905844,0,-983.632403555,0.001,189.82229977,0,T3_MTF_Trend_v1.0,0.18982229977,USDRUBF,M15,WF02,-1.01053616989
T3-M15-WF02-test-Si-000008,T3,Si,SHORT,2024-05-27 09:15:00+03:00,89.39,89.5619863454,0.171986345367,2024-05-27 14:45:00+03:00,88.8596037677,ATR_TRAILING_STOP,22,3003.13243201,3.08394385146,0.16,0.99,0.930306412748,5.75627092888,0.530396232329,3.08394385146,5662.05460929,0,3003.13243201,0.001,171.986345367,0,T3_MTF_Trend_v1.0,0.171986345367,USDRUBF,M15,WF02,3.0723150213
T3-M15-WF02-test-CNY-000009,T3,CNY,SHORT,2024-05-27 10:15:00+03:00,12.232,12.2619391456,0.0299391455754,2024-05-27 15:00:00+03:00,12.2037655226,ATR_TRAILING_STOP,19,907.664645614,0.943062229111,0.002,0.08,0.0668021735946,2.67208694378,0.028234477364,0.943062229111,32147.3861164,0,907.664645614,0.001,29.9391455754,0,T3_MTF_Trend_v1.0,0.0299391455754,CNYRUBF,M15,WF02,0.876260055516
T3-M15-WF02-test-Si-000009,T3,Si,SHORT,2024-05-27 19:00:00+03:00,88.6,88.8018658327,0.201865832705,2024-05-27 22:45:00+03:00,88.6,ATR_TRAILING_STOP,15,-0,-0,0.03,0.26,0.148613559799,1.28798418492,-0,-0,4972.7454636,0,-0,0.001,201.865832705,0,T3_MTF_Trend_v1.0,0.201865832705,USDRUBF,M15,WF02,-0.00990757065324
T3-M15-WF02-test-CNY-000010,T3,CNY,SHORT,2024-05-27 19:15:00+03:00,12.165,12.1929974708,0.0279974707744,2024-05-28 09:15:00+03:00,12.1725712213,ATR_TRAILING_STOP,20,-262.729406185,-0.270425188019,0.011,0.025,0.392892632646,0.892937801469,-0.00757122129822,-0.270425188019,34701.0602168,0,-262.729406185,0.001,27.9974707744,0,T3_MTF_Trend_v1.0,0.0279974707744,CNYRUBF,M15,WF02,-0.341860212136
T3-M15-WF02-test-CNY-000011,T3,CNY,SHORT,2024-05-28 11:00:00+03:00,12.146,12.1686970693,0.0226970692561,2024-05-28 13:30:00+03:00,12.1686970693,ATR_TRAILING_STOP,10,-968.9146252,-1,0.0226970692561,0.005,1,0.220292758664,-0.0226970692561,-1,42688.975139,0,-968.9146252,0.001,22.6970692561,0,T3_MTF_Trend_v1.0,0.0226970692561,CNYRUBF,M15,WF02,-1.08811710347
T3-M15-WF02-test-Si-000010,T3,Si,SHORT,2024-05-28 11:00:00+03:00,88.41,88.569780738,0.159780738,2024-05-28 13:30:00+03:00,88.569780738,ATR_TRAILING_STOP,10,-1003.82740384,-1,0.159780738,0.04,1,0.250343067009,-0.159780738,-1,6282.53077563,0,-1003.82740384,0.001,159.780738,0,T3_MTF_Trend_v1.0,0.159780738,USDRUBF,M15,WF02,-1.01251715335
T3-M15-WF02-test-Si-000011,T3,Si,LONG,2024-05-29 21:00:00+03:00,89.76,89.6138721177,0.146127882254,2024-05-30 11:15:00+03:00,89.8227986978,ATR_TRAILING_STOP,21,427.082513649,0.429751645336,0.03,0.37,0.205299628909,2.53202875655,0.0627986978281,0.429751645336,6800.81798541,0,427.082513649,0.001,146.127882254,0,T3_MTF_Trend_v1.0,0.146127882254,USDRUBF,M15,WF02,0.416065003409
T3-M15-WF02-test-CNY-000012,T3,CNY,LONG,2024-05-30 12:15:00+03:00,12.387,12.3628272244,0.0241727755718,2024-05-30 15:00:00+03:00,12.3628272244,ATR_TRAILING_STOP,11,-959.225478948,-1,0.0241727755718,0.014,1,0.579163942444,-0.0241727755718,-1,39682.0578629,0,-959.225478948,0.001,24.1727755718,0,T3_MTF_Trend_v1.0,0.0241727755718,CNYRUBF,M15,WF02,-1.08273770606
T3-M15-WF02-test-CNY-000013,T3,CNY,LONG,2024-06-03 09:30:00+03:00,12.41,12.3808384774,0.0291615226186,2024-06-03 10:15:00+03:00,12.3808384774,ATR_TRAILING_STOP,3,-949.633224159,-1,0.0291615226186,0.011,1,0.377209384566,-0.0291615226186,-1,32564.5967317,0,-949.633224159,0.001,29.1615226186,0,T3_MTF_Trend_v1.0,0.0291615226186,CNYRUBF,M15,WF02,-1.06858352447
T3-M15-WF02-test-Si-000012,T3,Si,LONG,2024-06-03 09:30:00+03:00,90.24,90.0356397754,0.20436022457,2024-06-03 10:15:00+03:00,90.0356397754,ATR_TRAILING_STOP,3,-998.059954938,-1,0.20436022457,0.08,1,0.391465610142,-0.20436022457,-1,4883.82686523,0,-998.059954938,0.001,204.36022457,0,T3_MTF_Trend_v1.0,0.20436022457,USDRUBF,M15,WF02,-1.00978664025
T3-M15-WF02-test-Si-000013,T3,Si,SHORT,2024-06-03 15:45:00+03:00,89.1,89.377667517,0.277667517024,2024-06-03 20:15:00+03:00,89.3080402924,ATR_TRAILING_STOP,18,-740.311003068,-0.749242456116,0.23,0.21,0.828328795766,0.75630020483,-0.208040292439,-0.749242456116,3558.49818509,0,-740.311003068,0.001,277.667517024,0,T3_MTF_Trend_v1.0,0.277667517024,USDRUBF,M15,WF02,-0.756445315209
T3-M15-WF02-test-CNY-000014,T3,CNY,SHORT,2024-06-03 16:00:00+03:00,12.259,12.2974014024,0.0384014023604,2024-06-03 17:45:00+03:00,12.2921366824,ATR_TRAILING_STOP,7,-811.246874284,-0.862902925371,0.0331366824352,0.029,0.862902925371,0.755180754281,-0.0331366824352,-0.862902925371,24481.8374885,0,-811.246874284,0.001,38.4014023604,0,T3_MTF_Trend_v1.0,0.0384014023604,CNYRUBF,M15,WF02,-0.9149843567
T3-M15-WF02-test-CNY-000015,T3,CNY,SHORT,2024-06-04 10:00:00+03:00,12.251,12.2751437649,0.0241437648663,2024-06-04 10:15:00+03:00,12.2751437649,ATR_TRAILING_STOP,1,-932.024423175,-1,0.0241437648663,0,1,0,-0.0241437648663,-1,38603.1105064,0,-932.024423175,0.001,24.1437648663,0,T3_MTF_Trend_v1.0,0.0241437648663,CNYRUBF,M15,WF02,-1.08283712218
T3-M15-WF02-test-Si-000014,T3,Si,SHORT,2024-06-04 10:00:00+03:00,89.08,89.284874131,0.204874130968,2024-06-04 10:15:00+03:00,89.284874131,ATR_TRAILING_STOP,1,-980.676245358,-1,0.204874130968,0,1,0,-0.204874130968,-1,4786.72558962,0,-980.676245358,0.001,204.874130968,0,T3_MTF_Trend_v1.0,0.204874130968,USDRUBF,M15,WF02,-1.00976209144
T3-M15-WF02-test-Si-000015,T3,Si,SHORT,2024-06-04 11:15:00+03:00,88.82,89.1030999931,0.283099993138,2024-06-04 14:15:00+03:00,88.9925622297,ATR_TRAILING_STOP,12,-591.788791125,-0.609545156734,0.172562229689,0.25,0.609545156734,0.883080205084,-0.172562229689,-0.609545156734,3429.42248829,0,-591.788791125,0.001,283.099993138,0,T3_MTF_Trend_v1.0,0.283099993138,USDRUBF,M15,WF02,-0.616609798375
T3-M15-WF02-test-CNY-000016,T3,CNY,SHORT,2024-06-04 11:45:00+03:00,12.217,12.2490946644,0.0320946644005,2024-06-04 14:00:00+03:00,12.243277329,ATR_TRAILING_STOP,9,-755.458942793,-0.818744468741,0.026277328954,0.026,0.818744468741,0.810103501179,-0.026277328954,-0.818744468741,28749.4571506,0,-755.458942793,0.001,32.0946644005,0,T3_MTF_Trend_v1.0,0.0320946644005,CNYRUBF,M15,WF02,-0.881060122677
T3-M15-WF02-test-Si-000016,T3,Si,LONG,2024-06-10 09:15:00+03:00,89.45,89.2607010371,0.189298962905,2024-06-10 10:15:00+03:00,89.2607010371,ATR_TRAILING_STOP,4,-964.951594993,-1,0.189298962905,0.07,1,0.369785438472,-0.189298962905,-1,5097.50069512,0,-964.951594993,0.001,189.298962905,0,T3_MTF_Trend_v1.0,0.189298962905,USDRUBF,M15,WF02,-1.01056529824
T3-M15-WF02-test-Si-000017,T3,Si,SHORT,2024-06-10 14:00:00+03:00,88.86,89.0714780307,0.211478030717,2024-06-10 23:45:00+03:00,88.6497446528,ATR_TRAILING_STOP,39,949.778895045,0.994218390058,0.15,0.43,0.709293535086,2.03330813391,0.210255347232,0.994218390058,4517.26392479,0,949.778895045,0.001,211.478030717,0,T3_MTF_Trend_v1.0,0.211478030717,USDRUBF,M15,WF02,0.984761142924
T3-M15-WF02-test-CNY-000017,T3,CNY,SHORT,2024-06-13 11:00:00+03:00,11.965,12.041594219,0.0765942189884,2024-06-13 11:30:00+03:00,11.985,ATR_TRAILING_STOP,2,-238.960485948,-0.261116312225,0.055,0.237,0.718069858619,3.09422829987,-0.02,-0.261116312225,11948.0242974,0,-238.960485948,0.001,76.5942189884,0,T3_MTF_Trend_v1.0,0.0765942189884,CNYRUBF,M15,WF02,-0.287227943448
T3-M15-WF02-test-Si-000018,T3,Si,SHORT,2024-06-13 11:00:00+03:00,86.8,87.4581612703,0.658161270252,2024-06-13 11:30:00+03:00,87.4020120642,ATR_TRAILING_STOP,2,-882.490639124,-0.91468776935,0.602012064159,0.82,0.91468776935,1.24589524948,-0.602012064159,-0.91468776935,1465.90191736,0,-882.490639124,0.001,658.161270252,0,T3_MTF_Trend_v1.0,0.658161270252,USDRUBF,M15,WF02,-0.917726538251
T3-M15-WF02-test-CNY-000018,T3,CNY,SHORT,2024-06-14 11:45:00+03:00,12.162,12.2005181805,0.0385181805224,2024-06-14 14:00:00+03:00,12.1919920051,ATR_TRAILING_STOP,9,-710.71638692,-0.778645425816,0.0299920050745,0.041,0.778645425816,1.06443241721,-0.0299920050745,-0.778645425816,23696.8613854,0,-710.71638692,0.001,38.5181805224,0,T3_MTF_Trend_v1.0,0.0385181805224,CNYRUBF,M15,WF02,-0.830568958363
T3-M15-WF02-test-CNY-000019,T3,CNY,SHORT,2024-06-18 16:00:00+03:00,11.736,11.7826473777,0.0466473777012,2024-06-19 11:00:00+03:00,11.1244283934,ATR_TRAILING_STOP,36,11873.583853,13.1105248948,0.033,0.891,0.70743526488,19.1007521518,0.611571606628,13.1105248948,19414.8710049,0,11873.583853,0.001,46.6473777012,0,T3_MTF_Trend_v1.0,0.0466473777012,CNYRUBF,M15,WF02,13.0676500303
T3-M15-WF02-test-Si-000019,T3,Si,SHORT,2024-06-18 18:15:00+03:00,86.55,87.0099010763,0.459901076265,2024-06-18 23:30:00+03:00,85.2290709784,ATR_TRAILING_STOP,21,2745.75367583,2.87220250123,0.04,2.05,0.0869752259004,4.45748032739,1.32092902157,2.87220250123,2078.65345601,0,2745.75367583,0.001,459.901076265,0,T3_MTF_Trend_v1.0,0.459901076265,USDRUBF,M15,WF02,2.86785373994
T3-M15-WF02-test-Si-000020,T3,Si,SHORT,2024-06-19 10:15:00+03:00,83.1,83.8887936011,0.788793601103,2024-06-19 18:30:00+03:00,81.7092282999,ATR_TRAILING_STOP,33,1733.95180408,1.76316301014,0.4,2.5,0.507103505202,3.16939690751,1.3907717001,1.76316301014,1246.75516762,0,1733.95180408,0.001,788.793601103,0,T3_MTF_Trend_v1.0,0.788793601103,USDRUBF,M15,WF02,1.76062749262
T3-M15-WF02-test-CNY-000020,T3,CNY,LONG,2024-06-20 18:30:00+03:00,11.832,11.7196557641,0.112344235863,2024-06-21 11:30:00+03:00,12.1212548376,ATR_TRAILING_STOP,28,2637.51293564,2.57471899133,0.028,0.502,0.249233970795,4.46840904782,0.289254837642,2.57471899133,9118.30189994,0,2637.51293564,0.001,112.344235863,0,T3_MTF_Trend_v1.0,0.112344235863,CNYRUBF,M15,WF02,2.55691656484
T3-M15-WF02-test-Si-000021,T3,Si,SHORT,2024-06-27 18:45:00+03:00,85.7,86.1521167309,0.452116730857,2024-06-28 10:15:00+03:00,85.8681979454,ATR_TRAILING_STOP,22,-372.310479705,-0.372023271637,0.18,0.21,0.398127270492,0.464481815574,-0.168197945375,-0.372023271637,2213.5257293,0,-372.310479705,0.001,452.116730857,0,T3_MTF_Trend_v1.0,0.452116730857,USDRUBF,M15,WF02,-0.376446907976
T3-M15-WF02-test-Si-000022,T3,Si,LONG,2024-07-04 21:00:00+03:00,89.23,88.9810419046,0.248958095419,2024-07-05 10:15:00+03:00,88.9924431859,ATR_TRAILING_STOP,13,-951.388074013,-0.954204014407,0.237556814068,0.06,0.954204014407,0.241004414414,-0.237556814068,-0.954204014407,4004.88648472,0,-951.388074013,0.001,248.958095419,0,T3_MTF_Trend_v1.0,0.248958095419,USDRUBF,M15,WF02,-0.962237494887
T3-M15-WF02-test-CNY-000021,T3,CNY,LONG,2024-07-05 19:45:00+03:00,12.016,11.9631135722,0.0528864277536,2024-07-08 10:15:00+03:00,11.9719762145,ATR_TRAILING_STOP,18,-874.678091086,-0.832421235406,0.0440237855269,0.000999999999999,0.832421235406,0.018908442912,-0.0440237855269,-0.832421235406,19868.3071121,0,-874.678091086,0.001,52.8864277536,0,T3_MTF_Trend_v1.0,0.0528864277536,CNYRUBF,M15,WF02,-0.87023812123
T3-M15-WF02-test-Si-000023,T3,Si,LONG,2024-07-05 19:45:00+03:00,88.78,88.372118398,0.40788160196,2024-07-08 10:15:00+03:00,88.4815752444,ATR_TRAILING_STOP,18,-722.525602666,-0.731645541763,0.298424755641,0.04,0.731645541763,0.0980676740696,-0.298424755641,-0.731645541763,2421.13158848,0,-722.525602666,0.001,407.88160196,0,T3_MTF_Trend_v1.0,0.40788160196,USDRUBF,M15,WF02,-0.736548925466
T3-M15-WF02-test-CNY-000022,T3,CNY,LONG,2024-07-08 10:30:00+03:00,12.027,11.9924693302,0.0345306698368,2024-07-08 11:45:00+03:00,11.9924693302,ATR_TRAILING_STOP,5,-1042.01700776,-1,0.0345306698368,0.009,1,0.260637863167,-0.0345306698368,-1,30176.5651429,0,-1042.01700776,0.001,34.5306698368,0,T3_MTF_Trend_v1.0,0.0345306698368,CNYRUBF,M15,WF02,-1.05791952515
T3-M15-WF02-test-CNY-000023,T3,CNY,LONG,2024-07-09 12:00:00+03:00,11.975,11.9406636413,0.0343363587456,2024-07-09 13:00:00+03:00,11.9406636413,ATR_TRAILING_STOP,4,-1031.59683768,-1,0.0343363587456,0.008,1,0.23298917801,-0.0343363587456,-1,30043.8624062,0,-1031.59683768,0.001,34.3363587456,0,T3_MTF_Trend_v1.0,0.0343363587456,CNYRUBF,M15,WF02,-1.0582472945
T3-M15-WF02-test-Si-000024,T3,Si,LONG,2024-07-15 22:30:00+03:00,88.57,88.3962286322,0.173771367813,2024-07-16 10:15:00+03:00,88.3962286322,ATR_TRAILING_STOP,7,-980.309774838,-1,0.173771367813,0.02,1,0.115093759413,-0.173771367813,-1,5641.37686878,0,-980.309774838,0.001,173.771367813,0,T3_MTF_Trend_v1.0,0.173771367813,USDRUBF,M15,WF02,-1.01150937594
T3-M15-WF02-test-Si-000025,T3,Si,LONG,2024-07-16 17:15:00+03:00,88.62,88.3732004373,0.246799562677,2024-07-16 18:15:00+03:00,88.3732004373,ATR_TRAILING_STOP,4,-970.506677089,-1,0.246799562677,0.03,1,0.121556131115,-0.246799562677,-1,3932.36789629,0,-970.506677089,0.001,246.799562677,0,T3_MTF_Trend_v1.0,0.246799562677,USDRUBF,M15,WF02,-1.00810374207
T3-M15-WF02-test-Si-000026,T3,Si,SHORT,2024-07-23 20:00:00+03:00,87.31,87.538324276,0.228324275995,2024-07-24 11:00:00+03:00,87.180571211,ATR_TRAILING_STOP,19,544.643745482,0.56686389743,0.08,0.48,0.350378862044,2.10227317226,0.129428788968,0.56686389743,4208.05718591,0,544.643745482,0.001,228.324275995,0,T3_MTF_Trend_v1.0,0.228324275995,USDRUBF,M15,WF02,0.558104425878
T3-M15-WF02-test-CNY-000024,T3,CNY,SHORT,2024-07-23 21:15:00+03:00,11.873,11.8918711992,0.0188711991964,2024-07-24 11:00:00+03:00,11.8316239049,ATR_TRAILING_STOP,15,2239.211928,2.1925525047,0.006,0.079,0.317944818321,4.18627344122,0.0413760950648,2.1925525047,54118.4934077,0,2239.211928,0.001,18.8711991964,0,T3_MTF_Trend_v1.0,0.0188711991964,CNYRUBF,M15,WF02,2.08657089859
T3-M15-WF02-test-Si-000027,T3,Si,SHORT,2024-07-25 13:00:00+03:00,85.83,86.0933863607,0.263386360718,2024-07-25 14:15:00+03:00,86.0933863607,ATR_TRAILING_STOP,5,-966.248047773,-1,0.263386360718,0.07,1,0.265769266902,-0.263386360718,-1,3668.55764717,0,-966.248047773,0.001,263.386360718,0,T3_MTF_Trend_v1.0,0.263386360718,USDRUBF,M15,WF02,-1.00759340763
T3-M15-WF02-test-CNY-000025,T3,CNY,SHORT,2024-07-25 21:00:00+03:00,11.736,11.7595329649,0.0235329648679,2024-07-26 11:00:00+03:00,11.7238998921,ATR_TRAILING_STOP,16,536.632583004,0.514176939398,0.006,0.058,0.254961499058,2.46462782423,0.0121001078507,0.514176939398,44349.4049495,0,536.632583004,0.001,23.5329648679,0,T3_MTF_Trend_v1.0,0.0235329648679,CNYRUBF,M15,WF02,0.429189773045
T3-M15-WF02-test-Si-000028,T3,Si,SHORT,2024-07-25 23:15:00+03:00,86,86.1918621774,0.191862177371,2024-07-26 10:15:00+03:00,86.1918621774,ATR_TRAILING_STOP,4,-956.585567295,-1,0.191862177371,0,1,0,-0.191862177371,-1,4985.79543088,0,-956.585567295,0.001,191.862177371,0,T3_MTF_Trend_v1.0,0.191862177371,USDRUBF,M15,WF02,-1.01042414939
T3-M15-WF02-test-CNY-000026,T3,CNY,LONG,2024-07-29 11:00:00+03:00,11.9,11.863483588,0.0365164119959,2024-07-29 11:30:00+03:00,11.863483588,ATR_TRAILING_STOP,2,-1049.03931442,-1,0.0365164119959,0.000999999999999,1,0.0273849468045,-0.0365164119959,-1,28727.8858212,0,-1049.03931442,0.001,36.5164119959,0,T3_MTF_Trend_v1.0,0.0365164119959,CNYRUBF,M15,WF02,-1.05476989361
T3-M15-WF02-test-Si-000029,T3,Si,SHORT,2024-07-29 14:00:00+03:00,86.7,86.9794082903,0.279408290337,2024-07-30 10:15:00+03:00,86.53,ATR_TRAILING_STOP,41,576.193894539,0.608428618187,0.13,0.38,0.46526894332,1.36001691124,0.17,0.608428618187,3389.37585023,0,576.193894539,0.001,279.408290337,0,T3_MTF_Trend_v1.0,0.279408290337,USDRUBF,M15,WF02,0.601270634444
T3-M15-WF02-test-CNY-000027,T3,CNY,SHORT,2024-07-29 17:00:00+03:00,11.8,11.8359998673,0.0359998672646,2024-07-30 10:15:00+03:00,11.7903890468,ATR_TRAILING_STOP,29,277.263384573,0.266971905601,0.021,0.029,0.583335484147,0.805558525727,0.00961095316502,0.266971905601,28848.6875143,0,277.263384573,0.001,35.9998672646,0,T3_MTF_Trend_v1.0,0.0359998672646,CNYRUBF,M15,WF02,0.211416145207
T3-M15-WF02-test-Si-000030,T3,Si,SHORT,2024-07-31 21:45:00+03:00,85.81,86.0223194948,0.212319494773,2024-08-01 00:00:00+03:00,86.0223194948,ATR_TRAILING_STOP,9,-952.781650568,-1,0.212319494773,0,1,0,-0.212319494773,-1,4487.49019296,0,-952.781650568,0.001,212.319494773,0,T3_MTF_Trend_v1.0,0.212319494773,USDRUBF,M15,WF02,-1.0094197662
T3-M15-WF03-test-CNY-000001,T3,CNY,SHORT,2024-08-01 11:15:00+03:00,11.777,11.8107523393,0.0337523393191,2024-08-01 21:45:00+03:00,11.7607492876,ATR_TRAILING_STOP,42,481.469216218,0.481469216218,0.02,0.047,0.592551520975,1.39249607429,0.0162507123575,0.481469216218,29627.5760487,0,481.469216218,0.001,33.7523393191,0,T3_MTF_Trend_v1.0,0.0337523393191,CNYRUBF,M15,WF03,0.42221406412
T3-M15-WF03-test-Si-000001,T3,Si,SHORT,2024-08-01 15:45:00+03:00,85.5,85.7658884554,0.265888455365,2024-08-01 16:30:00+03:00,85.7658884554,ATR_TRAILING_STOP,3,-1000,-1,0.265888455365,0.08,1,0.300878050122,-0.265888455365,-1,3760.97562652,0,-1000,0.001,265.888455365,0,T3_MTF_Trend_v1.0,0.265888455365,USDRUBF,M15,WF03,-1.00752195125
T3-M15-WF03-test-Si-000002,T3,Si,SHORT,2024-08-02 18:45:00+03:00,85.51,85.7513925529,0.241392552854,2024-08-02 23:45:00+03:00,85.6959148518,ATR_TRAILING_STOP,20,-762.474654301,-0.770176418486,0.19,0.03,0.787099675418,0.124278896119,-0.185914851807,-0.770176418486,4101.20357192,0,-762.474654301,0.001,241.392552854,0,T3_MTF_Trend_v1.0,0.241392552854,USDRUBF,M15,WF03,-0.778461678227
T3-M15-WF03-test-Si-000003,T3,Si,SHORT,2024-08-05 13:00:00+03:00,85.07,85.3801938964,0.310193896435,2024-08-05 15:45:00+03:00,85.2364525278,ATR_TRAILING_STOP,11,-527.150424436,-0.536608004509,0.166452527777,0.34,0.536608004509,1.0960886204,-0.166452527777,-0.536608004509,3166.97157729,0,-527.150424436,0.001,310.193896435,0,T3_MTF_Trend_v1.0,0.310193896435,USDRUBF,M15,WF03,-0.543055584629
T3-M15-WF03-test-Si-000004,T3,Si,LONG,2024-08-08 15:45:00+03:00,86.69,86.4109307351,0.279069264892,2024-08-08 23:15:00+03:00,86.6770828107,ATR_TRAILING_STOP,30,-45.2268870014,-0.0462866783981,0.15,0.19,0.537500967934,0.680834559383,-0.0129171893148,-0.0462866783981,3501.29473983,0,-45.2268870014,0.001,279.069264892,0,T3_MTF_Trend_v1.0,0.279069264892,USDRUBF,M15,WF03,-0.0534533579706
T3-M15-WF03-test-Si-000005,T3,Si,LONG,2024-08-09 14:30:00+03:00,87.39,87.0695023216,0.320497678364,2024-08-09 17:45:00+03:00,87.1740722222,ATR_TRAILING_STOP,13,-657.995979618,-0.673726495953,0.3,0.28,0.93604422201,0.873641273876,-0.215927777805,-0.673726495953,3047.29658364,0,-657.995979618,0.001,320.497678364,0,T3_MTF_Trend_v1.0,0.320497678364,USDRUBF,M15,WF03,-0.679966790766
T3-M15-WF03-test-Si-000006,T3,Si,LONG,2024-08-12 12:00:00+03:00,87.59,87.3564472299,0.23355277006,2024-08-12 21:45:00+03:00,89.0548122173,ATR_TRAILING_STOP,39,6084.16082834,6.2718683102,0.05,1.91,0.214084380104,8.17802331999,1.4648122173,6.2718683102,4153.54320266,0,6084.16082834,0.001,233.55277006,0,T3_MTF_Trend_v1.0,0.23355277006,USDRUBF,M15,WF03,6.263304935
T3-M15-WF03-test-Si-000007,T3,Si,LONG,2024-08-13 10:30:00+03:00,89.88,89.347664463,0.532335537041,2024-08-13 12:45:00+03:00,89.347664463,ATR_TRAILING_STOP,9,-1030.91312883,-1,0.532335537041,0.21,1,0.39448803506,-0.532335537041,-1,1936.58521195,0,-1030.91312883,0.001,532.335537041,0,T3_MTF_Trend_v1.0,0.532335537041,USDRUBF,M15,WF03,-1.00375702891
T3-M15-WF03-test-CNY-000002,T3,CNY,LONG,2024-08-13 11:45:00+03:00,12.043,11.9983911699,0.0446088300835,2024-08-13 14:15:00+03:00,12.0372077189,ATR_TRAILING_STOP,10,-130.471236011,-0.129846067169,0.026,0.081,0.582844247458,1.8157840017,-0.00579228114735,-0.129846067169,22525.0178111,0,-130.471236011,0.001,44.6088300835,0,T3_MTF_Trend_v1.0,0.0446088300835,CNYRUBF,M15,WF03,-0.174680240051
T3-M15-WF03-test-CNY-000003,T3,CNY,LONG,2024-08-13 19:45:00+03:00,12.119,12.0774683163,0.0415316837057,2024-08-14 10:30:00+03:00,12.086312917,ATR_TRAILING_STOP,19,-789.802170944,-0.787039677573,0.0326870829528,0.018,0.787039677573,0.433404051893,-0.0326870829528,-0.787039677573,24162.5161867,0,-789.802170944,0.001,41.5316837057,0,T3_MTF_Trend_v1.0,0.0415316837057,CNYRUBF,M15,WF03,-0.835195683339
T3-M15-WF03-test-Si-000008,T3,Si,LONG,2024-08-20 13:45:00+03:00,89.38,89.1152400362,0.264759963792,2024-08-21 10:45:00+03:00,89.7921853161,ATR_TRAILING_STOP,44,1588.9033045,1.55682645603,0.12,0.64,0.453240732781,2.41728390817,0.412185316128,1.55682645603,3854.82753104,0,1588.9033045,0.001,264.759963792,0,T3_MTF_Trend_v1.0,0.264759963792,USDRUBF,M15,WF03,1.54927244382
T3-M15-WF03-test-CNY-000004,T3,CNY,SHORT,2024-08-22 11:45:00+03:00,11.934,11.9757553133,0.0417553133486,2024-08-23 13:00:00+03:00,11.7607971777,ATR_TRAILING_STOP,61,4129.84090481,4.14804268997,0.033,0.259,0.790318581122,6.20280340941,0.173202822303,4.14804268997,23843.9584869,0,4129.84090481,0.001,41.7553133486,0,T3_MTF_Trend_v1.0,0.0417553133486,CNYRUBF,M15,WF03,4.10014459414
T3-M15-WF03-test-Si-000009,T3,Si,LONG,2024-08-23 13:15:00+03:00,89.48,89.1152332659,0.364766734124,2024-08-26 10:15:00+03:00,89.7480750453,ATR_TRAILING_STOP,44,761.741381833,0.734921856061,0,0.48,0,1.31590947062,0.268075045272,0.734921856061,2841.52290662,0,761.741381833,0.001,364.766734124,0,T3_MTF_Trend_v1.0,0.364766734124,USDRUBF,M15,WF03,0.729438899933
T3-M15-WF03-test-CNY-000005,T3,CNY,SHORT,2024-08-26 12:00:00+03:00,11.678,11.7255348635,0.0475348634836,2024-08-26 14:00:00+03:00,11.7255348635,ATR_TRAILING_STOP,8,-1036.91036714,-1,0.0475348634836,0.045,1,0.946673592856,-0.0475348634836,-1,21813.681394,0,-1036.91036714,0.001,47.5348634836,0,T3_MTF_Trend_v1.0,0.0475348634836,CNYRUBF,M15,WF03,-1.0420743819
